"function";"bitsAmount";"oldMethod";"ourMethod"
"and";3354;0,007813003063201904;0,021450495719909667
"getBestSegments";3354;0,1951824939250946;0,05147601127624512
"or";3355;0,005207501649856568;0,024745998978614805
"and";3355;0,00522599458694458;0,023113999962806702
"getBestSegments";3355;0,19562898874282836;0,0546165132522583
"or";3356;0,0068930000066757206;0,024695999026298522
"and";3356;0,006470001339912415;0,021445499062538148
"getBestSegments";3356;0,19129549264907836;0,05497799515724182
"or";3357;0,005286499857902527;0,024640000462532043
"and";3357;0,005289500951766968;0,022145005464553832
"getBestSegments";3357;0,2072079974412918;0,054312495589256285
"or";3358;0,00682900071144104;0,023800002336502077
"and";3358;0,005230497717857361;0,022049000263214113
"getBestSegments";3358;0,20505901634693147;0,05232199251651764
"or";3359;0,0071665018796920775;0,02552449584007263
"and";3359;0,005337501168251038;0,022141501307487488
"getBestSegments";3359;0,19736251652240752;0,05587449312210083
"or";3360;0,00542199969291687;0,024024500250816344
"and";3360;0,005406997203826904;0,023766001462936403
"getBestSegments";3360;0,2035834950208664;0,05579147040843964
"or";3361;0,0053130024671554565;0,027675001621246337
"and";3361;0,006996498703956604;0,021978499293327333
"getBestSegments";3361;0,1995279860496521;0,05727600455284119
"or";3362;0,0066314971446990965;0,023938499689102173
"and";3362;0,005281999111175537;0,022737500071525574
"getBestSegments";3362;0,20461452066898345;0,05443498313426971
"or";3363;0,006915494203567505;0,023658503890037538
"and";3363;0,006839005351066589;0,02194100260734558
"getBestSegments";3363;0,1995305013656616;0,05043699979782104
"or";3364;0,0054764974117279056;0,02506700038909912
"and";3364;0,006924501657485962;0,022048497796058653
"getBestSegments";3364;0,2009564930200577;0,05382249653339386
"or";3365;0,005495503544807434;0,0275454980134964
"and";3365;0,005339995622634887;0,02224599778652191
"getBestSegments";3365;0,20163249850273132;0,057395500540733335
"or";3366;0,00516150176525116;0,02359649896621704
"and";3366;0,00690850019454956;0,02214050233364105
"getBestSegments";3366;0,19658450186252593;0,052609997987747195
"or";3367;0,008196997046470643;0,026853498220443726
"and";3367;0,005286503434181213;0,02213750422000885
"getBestSegments";3367;0,19669300436973572;0,055266507863998414
"or";3368;0,006642504334449768;0,024985494017601015
"and";3368;0,0068590021133422855;0,022959998846054076
"getBestSegments";3368;0,1948239630460739;0,05272350609302521
"or";3369;0,005257000923156738;0,026293495893478392
"and";3369;0,005188003182411194;0,021793997287750243
"getBestSegments";3369;0,1954280024766922;0,05283150613307953
"or";3370;0,0051694995164871214;0,026563997864723205
"and";3370;0,005306501388549805;0,021462503671646118
"getBestSegments";3370;0,19395900905132293;0,05555448889732361
"or";3371;0,006519004702568054;0,025559996366500855
"and";3371;0,005196001529693604;0,023321503400802614
"getBestSegments";3371;0,19806600093841553;0,05337601006031036
"or";3372;0,005494497418403625;0,02544500172138214
"and";3372;0,006445501446723938;0,023015501499176024
"getBestSegments";3372;0,19561699628829957;0,05427952289581299
"or";3373;0,006566998958587647;0,02366949737071991
"and";3373;0,005190001130104065;0,021827999353408813
"getBestSegments";3373;0,19421050667762757;0,05734448730945587
"or";3374;0,0052559983730316165;0,023985002040863037
"and";3374;0,005237995982170105;0,021835503578186036
"getBestSegments";3374;0,19368902385234832;0,05565698981285095
"or";3375;0,0066734981536865235;0,023547998666763305
"and";3375;0,005198000073432922;0,023127498626708983
"getBestSegments";3375;0,19453800439834595;0,054201492071151734
"or";3376;0,0065920019149780275;0,023807000517845154
"and";3376;0,005172001123428345;0,02209749639034271
"getBestSegments";3376;0,19748748898506163;0,05051250219345093
"or";3377;0,005226001143455505;0,025093497037887574
"and";3377;0,006458999514579773;0,023358000516891478
"getBestSegments";3377;0,19812000036239624;0,052067994475364685
"or";3378;0,0064954966306686405;0,02389149785041809
"and";3378;0,0052290034294128415;0,021967496871948242
"getBestSegments";3378;0,20318352222442626;0,05333549499511719
"or";3379;0,006577498912811279;0,02385400056838989
"and";3379;0,005224499106407166;0,021976503133773802
"getBestSegments";3379;0,1991950088739395;0,05373749434947968
"or";3380;0,006714997291564942;0,02518150508403778
"and";3380;0,005164505243301392;0,023047001361846925
"getBestSegments";3380;0,2027094829082489;0,05258750796318054
"or";3381;0,0051774996519088744;0,02344599723815918
"and";3381;0,005120002031326294;0,021895501613616943
"getBestSegments";3381;0,19646999537944793;0,05189101219177246
"or";3382;0,005295002460479736;0,02377800166606903
"and";3382;0,006420000195503235;0,022076497077941893
"getBestSegments";3382;0,20050349831581116;0,05290701687335968
"or";3383;0,00524100124835968;0,025833499431610108
"and";3383;0,005388503074645996;0,022286006212234498
"getBestSegments";3383;0,20118449985980988;0,05568498194217682
"or";3384;0,005267999768257141;0,02543650209903717
"and";3384;0,005205500721931457;0,023517001867294312
"getBestSegments";3384;0,20169550836086272;0,0522669905424118
"or";3385;0,008244001865386963;0,024074501395225524
"and";3385;0,005117002129554749;0,021796002388000488
"getBestSegments";3385;0,2057970029115677;0,051072998046875
"or";3386;0,005247501730918884;0,023716006875038147
"and";3386;0,0051804989576339725;0,021919004321098327
"getBestSegments";3386;0,20189800798892976;0,04964700222015381
"or";3387;0,005178000330924987;0,023444497585296632
"and";3387;0,005095500349998474;0,021651496887207033
"getBestSegments";3387;0,19718101680278777;0,05396649479866028
"or";3388;0,006751501560211181;0,023572996854782105
"and";3388;0,005106503963470459;0,02301550030708313
"getBestSegments";3388;0,19420050621032714;0,05264000356197357
"or";3389;0,0053485029935836795;0,025994495749473573
"and";3389;0,005246499180793762;0,021961000561714173
"getBestSegments";3389;0,1978745013475418;0,05644449412822723
"or";3390;0,005206996202468872;0,023938506245613098
"and";3390;0,005176994800567627;0,021776503324508666
"getBestSegments";3390;0,19794150948524475;0,05301200151443482
"or";3391;0,005196004509925843;0,02486799895763397
"and";3391;0,005126996636390686;0,021733000874519348
"getBestSegments";3391;0,19668350636959075;0,05168500900268555
"or";3392;0,005197501182556153;0,02351300060749054
"and";3392;0,0051170015335083;0,022992001175880433
"getBestSegments";3392;0,1970004767179489;0,05186402201652527
"or";3393;0,005184995532035827;0,0234115070104599
"and";3393;0,005099502205848694;0,02310549795627594
"getBestSegments";3393;0,1964184808731079;0,051427009701728824
"or";3394;0,00535250186920166;0,02412249743938446
"and";3394;0,005200003981590271;0,022147496938705446
"getBestSegments";3394;0,19991851568222047;0,05694498479366303
"or";3395;0,005207501649856568;0,025089499950408937
"and";3395;0,005167996287345886;0,021869001388549806
"getBestSegments";3395;0,19916547656059266;0,054830012321472166
"or";3396;0,005329498648643493;0,02510799705982208
"and";3396;0,005159497857093811;0,02193901300430298
"getBestSegments";3396;0,20222449362277983;0,05232148170471192
"or";3397;0,0052214950323104855;0,025259500145912172
"and";3397;0,005177001357078552;0,02368400037288666
"getBestSegments";3397;0,1993534928560257;0,05220799446105957
"or";3398;0,005234497189521789;0,02382050096988678
"and";3398;0,005286499261856079;0,021882998943328857
"getBestSegments";3398;0,2010054886341095;0,051964999437332154
"or";3399;0,005255499482154846;0,02531850039958954
"and";3399;0,0050970005989074705;0,02162350058555603
"getBestSegments";3399;0,19892799735069275;0,05168298840522766
"or";3400;0,005168995261192322;0,023398498892784118
"and";3400;0,0051174980401992795;0,02460099995136261
"getBestSegments";3400;0,19575400710105895;0,05288001894950867
"or";3401;0,005372501015663147;0,024496503472328186
"and";3401;0,005300996899604797;0,02661050796508789
"getBestSegments";3401;0,20097351372241973;0,05262500047683716
"or";3402;0,00532050609588623;0,02518449902534485
"and";3402;0,006675000190734863;0,02233799695968628
"getBestSegments";3402;0,20294298887252807;0,05300051391124725
"or";3403;0,005306006073951721;0,024006496667861938
"and";3403;0,005197002291679382;0,023320999145507813
"getBestSegments";3403;0,1993690037727356;0,05294247508049011
"or";3404;0,0051714986562728885;0,02367099583148956
"and";3404;0,005110498666763306;0,023709003925323487
"getBestSegments";3404;0,19180700182914734;0,053787980675697324
"or";3405;0,0068229991197586055;0,02422499716281891
"and";3405;0,005261499285697937;0,02527099609375
"getBestSegments";3405;0,2045219987630844;0,05372401237487793
"or";3406;0,005316002368927002;0,02401449978351593
"and";3406;0,005252999067306518;0,02478900372982025
"getBestSegments";3406;0,20102350056171417;0,05175050437450409
"or";3407;0,005308998227119446;0,024022003412246706
"and";3407;0,005275505781173706;0,028097504377365114
"getBestSegments";3407;0,20151549756526946;0,051270992755889894
"or";3408;0,005291498899459839;0,02409899890422821
"and";3408;0,0052229976654052735;0,024809001088142393
"getBestSegments";3408;0,20358349859714509;0,05307348430156708
"or";3409;0,005228504538536072;0,023801999092102052
"and";3409;0,005314000248908997;0,023974499702453612
"getBestSegments";3409;0,1987129956483841;0,05548649787902832
"or";3410;0,00533400297164917;0,025693496465682985
"and";3410;0,005284498333930969;0,023490504622459413
"getBestSegments";3410;0,20361098110675813;0,0499190080165863
"or";3411;0,005300499796867371;0,027296996116638182
"and";3411;0,005252503156661988;0,02221049726009369
"getBestSegments";3411;0,20185249269008637;0,05306251227855682
"or";3412;0,005306998491287232;0,025518001914024355
"and";3412;0,006419004797935486;0,023480491638183595
"getBestSegments";3412;0,2040914899110794;0,05208851158618927
"or";3413;0,0054764986038208004;0,027079500555992127
"and";3413;0,005419500470161438;0,023878501653671266
"getBestSegments";3413;0,19799449503421784;0,05352651000022888
"or";3414;0,005310491919517517;0,0269950008392334
"and";3414;0,0052430033683776855;0,027651501297950746
"getBestSegments";3414;0,1979269963502884;0,05237399995326996
"or";3415;0,005355498790740967;0,028274506330490112
"and";3415;0,0053240031003952025;0,027320001125335693
"getBestSegments";3415;0,19749599814414978;0,04974851548671722
"or";3416;0,005343499183654785;0,027116498351097106
"and";3416;0,005257003903388977;0,023571499586105348
"getBestSegments";3416;0,19876450121402742;0,054489991068840025
"or";3417;0,005381497740745545;0,02408850371837616
"and";3417;0,0052449977397918705;0,023669505715370177
"getBestSegments";3417;0,20389350652694702;0,05452802002429962
"or";3418;0,0052284979820251464;0,023821497559547423
"and";3418;0,005182003378868103;0,02590100347995758
"getBestSegments";3418;0,19661451041698455;0,05471800684928894
"or";3419;0,005346502065658569;0,0256149959564209
"and";3419;0,005297999978065491;0,022315992712974547
"getBestSegments";3419;0,20073599338531495;0,05395700812339783
"or";3420;0,005245004892349243;0,026773993372917176
"and";3420;0,006767502427101136;0,021939504742622375
"getBestSegments";3420;0,1991580057144165;0,054849500060081484
"or";3421;0,005432504415512085;0,02385049521923065
"and";3421;0,005214996337890625;0,02209000527858734
"getBestSegments";3421;0,20148998260498047;0,057097018361091614
"or";3422;0,00529800295829773;0,024261994957923888
"and";3422;0,005259004831314087;0,022182995676994322
"getBestSegments";3422;0,19993298768997192;0,0598110157251358
"or";3423;0,005225498080253601;0,028964500427246093
"and";3423;0,005189497470855713;0,021999003887176512
"getBestSegments";3423;0,19870050609111786;0,0514319908618927
"or";3424;0,005253003239631653;0,028495498895645142
"and";3424;0,005212004780769348;0,02633799910545349
"getBestSegments";3424;0,19741797983646392;0,05070801794528961
"or";3425;0,005205999612808227;0,026814495325088502
"and";3425;0,005291497111320495;0,02189099967479706
"getBestSegments";3425;0,20067301034927368;0,05439798355102539
"or";3426;0,0052105063199996944;0,025268498063087463
"and";3426;0,005358004570007324;0,021792505383491517
"getBestSegments";3426;0,20291350722312929;0,05253998935222626
"or";3427;0,005363502502441406;0,027054495215415954
"and";3427;0,005366504192352295;0,022396494746208192
"getBestSegments";3427;0,20869500458240509;0,05406997263431549
"or";3428;0,005232493877410888;0,02548300623893738
"and";3428;0,005199002623558044;0,021985495686531065
"getBestSegments";3428;0,1979055106639862;0,05531350553035736
"or";3429;0,005293499827384949;0,02918749809265137
"and";3429;0,006771003007888794;0,023512001633644104
"getBestSegments";3429;0,20034701585769654;0,05141298830509186
"or";3430;0,005208998322486878;0,024082499742507934
"and";3430;0,006788497567176819;0,022169502973556517
"getBestSegments";3430;0,20280102133750916;0,054033488035202026
"or";3431;0,005363999605178833;0,023950504064559938
"and";3431;0,005274503231048584;0,02387999176979065
"getBestSegments";3431;0,20433149099349976;0,05691799640655518
"or";3432;0,0052604985237121584;0,02528299868106842
"and";3432;0,005225003957748413;0,02358999729156494
"getBestSegments";3432;0,20022599995136262;0,05486146867275238
"or";3433;0,005473999381065369;0,025926498770713804
"and";3433;0,005242505073547363;0,021899001598358156
"getBestSegments";3433;0,20137450277805327;0,054839481115341183
"or";3434;0,005364499688148498;0,02421850025653839
"and";3434;0,0052540040016174315;0,02233700156211853
"getBestSegments";3434;0,20513498961925505;0,05085599660873413
"or";3435;0,0052730047702789305;0,028673502802848815
"and";3435;0,005294997692108155;0,02404399812221527
"getBestSegments";3435;0,2004515016078949;0,055711498260498045
"or";3436;0,005344998240470886;0,025654005408287047
"and";3436;0,005302501320838929;0,023861004710197448
"getBestSegments";3436;0,2047070074081421;0,05240047812461853
"or";3437;0,005630497336387635;0,024363999366760255
"and";3437;0,007600504159927368;0,02398099422454834
"getBestSegments";3437;0,20533148646354676;0,05366202056407929
"or";3438;0,005336499214172364;0,027138495445251466
"and";3438;0,005271506309509277;0,02228449821472168
"getBestSegments";3438;0,2072535139322281;0,05599100828170776
"or";3439;0,005311999917030335;0,025872002243995666
"and";3439;0,005191001892089844;0,02385150134563446
"getBestSegments";3439;0,20167599260807037;0,05697499513626099
"or";3440;0,005297001004219055;0,027067499756813048
"and";3440;0,005236998200416565;0,022104997038841247
"getBestSegments";3440;0,20407347798347472;0,05473650813102722
"or";3441;0,005230998396873474;0,0257150000333786
"and";3441;0,005190500020980835;0,026428996324539183
"getBestSegments";3441;0,19978549122810363;0,05058001220226288
"or";3442;0,005221001505851745;0,027078001499176024
"and";3442;0,0053080028295516965;0,021987495422363282
"getBestSegments";3442;0,2070494818687439;0,051519506573677064
"or";3443;0,00528150200843811;0,02598000168800354
"and";3443;0,0068500030040740964;0,022689997553825378
"getBestSegments";3443;0,20406050860881805;0,05407799363136292
"or";3444;0,005359994769096374;0,024370005130767824
"and";3444;0,006919000148773193;0,022628000378608702
"getBestSegments";3444;0,208381507396698;0,05476849377155304
"or";3445;0,005365000367164612;0,024174504280090332
"and";3445;0,005279497504234314;0,02256250202655792
"getBestSegments";3445;0,20463998317718507;0,056321004629135134
"or";3446;0,005338497757911682;0,02430350124835968
"and";3446;0,006604500412940979;0,02364799678325653
"getBestSegments";3446;0,20559051275253296;0,05302400231361389
"or";3447;0,005215501785278321;0,025226494669914244
"and";3447;0,005192998647689819;0,02535999834537506
"getBestSegments";3447;0,2027130037546158;0,05593451261520386
"or";3448;0,005315009951591492;0,025778999924659728
"and";3448;0,006883998513221741;0,023619006276130675
"getBestSegments";3448;0,2103639930486679;0,052157004475593564
"or";3449;0,005239004492759705;0,025383497476577758
"and";3449;0,005308005809783935;0,022178000211715697
"getBestSegments";3449;0,20623151242733;0,051314476728439334
"or";3450;0,005346997976303101;0,024303503036499023
"and";3450;0,006972001791000366;0,022452996969223024
"getBestSegments";3450;0,2029295015335083;0,05385300695896149
"or";3451;0,005384501814842224;0,02564400613307953
"and";3451;0,00521950364112854;0,02351899564266205
"getBestSegments";3451;0,20170649826526643;0,05667348861694336
"or";3452;0,005314006805419922;0,025679994821548462
"and";3452;0,006649503707885742;0,023740501999855043
"getBestSegments";3452;0,2032209825515747;0,05270450472831726
"or";3453;0,00535550057888031;0,025822004675865172
"and";3453;0,005333994030952454;0,023533504009246826
"getBestSegments";3453;0,2059439891576767;0,052833505868911744
"or";3454;0,0052610039710998535;0,026090498566627502
"and";3454;0,005341500639915466;0,022384002804756165
"getBestSegments";3454;0,20389749050140382;0,05481249690055847
"or";3455;0,005437498688697815;0,024250998497009277
"and";3455;0,006675504446029663;0,022199495434761046
"getBestSegments";3455;0,20381350338459014;0,054716992378234866
"or";3456;0,006544002294540405;0,029168002605438233
"and";3456;0,005270501375198364;0,022156004905700685
"getBestSegments";3456;0,20006800949573517;0,057443007230758666
"or";3457;0,005383498072624207;0,025907495617866518
"and";3457;0,006516997814178467;0,022496002316474913
"getBestSegments";3457;0,20180800914764405;0,054341002106666564
"or";3458;0,0053579980134963985;0,025735999345779418
"and";3458;0,005317496657371521;0,022857999205589296
"getBestSegments";3458;0,20840500950813293;0,05345647692680359
"or";3459;0,005256495475769043;0,025829501152038574
"and";3459;0,0052035051584243775;0,024916495084762572
"getBestSegments";3459;0,2031865131855011;0,05023801267147064
"or";3460;0,0070685046911239625;0,02455299496650696
"and";3460;0,005329497456550598;0,023860504031181336
"getBestSegments";3460;0,20599599182605743;0,05217099905014038
"or";3461;0,005414502620697021;0,02456899404525757
"and";3461;0,005386005043983459;0,024153001308441162
"getBestSegments";3461;0,20516749501228332;0,05357599914073944
"or";3462;0,006607005000114441;0,024420502185821532
"and";3462;0,005387496948242187;0,02543500065803528
"getBestSegments";3462;0,2088610076904297;0,05605952024459839
"or";3463;0,0070725023746490475;0,02422349750995636
"and";3463;0,005562002658843994;0,025213503241539002
"getBestSegments";3463;0,2056654816865921;0,052955505847930906
"or";3464;0,005354002714157104;0,02416000247001648
"and";3464;0,005220502614974976;0,02586199700832367
"getBestSegments";3464;0,20170049250125885;0,055539998412132266
"or";3465;0,005349498987197876;0,02431649684906006
"and";3465;0,005329499244689942;0,022668500542640687
"getBestSegments";3465;0,21017251193523406;0,05379699110984802
"or";3466;0,00538550078868866;0,023980493545532226
"and";3466;0,005301498770713806;0,024259498715400694
"getBestSegments";3466;0,2008080005645752;0,05280798673629761
"or";3467;0,005257502198219299;0,024032506942749023
"and";3467;0,0052395033836364745;0,024085498452186584
"getBestSegments";3467;0,20013050258159637;0,05397700667381287
"or";3468;0,0053614979982376096;0,027766502499580382
"and";3468;0,006357993483543396;0,024045003056526185
"getBestSegments";3468;0,20527100920677185;0,05509248375892639
"or";3469;0,005429998636245727;0,025876498222351073
"and";3469;0,005460494756698608;0,026264501214027406
"getBestSegments";3469;0,20462750196456908;0,05577048301696777
"or";3470;0,005366996526718139;0,024260003566741944
"and";3470;0,005341999530792237;0,02531800150871277
"getBestSegments";3470;0,21195748448371887;0,05208000659942627
"or";3471;0,005296999216079712;0,02681799829006195
"and";3471;0,005324501395225525;0,02451799690723419
"getBestSegments";3471;0,1997839951515198;0,0560970002412796
"or";3472;0,005297991037368774;0,024353001713752747
"and";3472;0,005250502824783326;0,02887099802494049
"getBestSegments";3472;0,20192698419094085;0,05350951492786407
"or";3473;0,005393998622894287;0,02440649688243866
"and";3473;0,005279000401496887;0,02371099829673767
"getBestSegments";3473;0,20600399374961853;0,056144999861717226
"or";3474;0,00534749984741211;0,024057498574256896
"and";3474;0,0053989988565444945;0,025687500834465027
"getBestSegments";3474;0,2038154923915863;0,052859002351760866
"or";3475;0,005349002480506897;0,027396498918533324
"and";3475;0,006653496026992798;0,022435997724533082
"getBestSegments";3475;0,20851649343967438;0,05352950036525726
"or";3476;0,005418001413345337;0,026033494472503662
"and";3476;0,005404500961303711;0,02260749936103821
"getBestSegments";3476;0,2127254980802536;0,055299997329711914
"or";3477;0,00689599871635437;0,026462994813919068
"and";3477;0,005430992245674133;0,02422699987888336
"getBestSegments";3477;0,2146754938364029;0,05436001002788544
"or";3478;0,005365999341011047;0,025876002311706545
"and";3478;0,007017996311187744;0,022430505752563477
"getBestSegments";3478;0,21338948786258696;0,053389020562171936
"or";3479;0,005471006631851196;0,027969998717308046
"and";3479;0,006900502443313599;0,023356491327285768
"getBestSegments";3479;0,2062295174598694;0,05567901372909546
"or";3480;0,006435993909835815;0,024490004777908324
"and";3480;0,005406004190444946;0,0239044988155365
"getBestSegments";3480;0,21336449682712555;0,052986987829208375
"or";3481;0,005521003603935242;0,0241539990901947
"and";3481;0,0071930021047592165;0,024321995973587036
"getBestSegments";3481;0,20719450891017913;0,05331399202346802
"or";3482;0,005418501496315002;0,025908505916595458
"and";3482;0,008048501014709473;0,022677507400512695
"getBestSegments";3482;0,20811197340488433;0,05486851632595062
"or";3483;0,005406000018119812;0,02610550045967102
"and";3483;0,006561996936798095;0,024958497881889342
"getBestSegments";3483;0,20513999581336975;0,05461600720882416
"or";3484;0,005342000126838684;0,02613450288772583
"and";3484;0,00537950336933136;0,02371950149536133
"getBestSegments";3484;0,21032198905944824;0,05291849851608276
"or";3485;0,005536001920700073;0,026565495133399963
"and";3485;0,005472998023033142;0,02270900011062622
"getBestSegments";3485;0,21553799390792847;0,05310300648212433
"or";3486;0,005452998876571655;0,02458600342273712
"and";3486;0,008185992240905762;0,022626500725746155
"getBestSegments";3486;0,21186802685260772;0,055597489476203917
"or";3487;0,0054435026645660405;0,02455800473690033
"and";3487;0,005421997904777527;0,027659999132156374
"getBestSegments";3487;0,21065401017665863;0,05509397983551025
"or";3488;0,007022004127502441;0,024231000542640685
"and";3488;0,007032504081726074;0,02549549698829651
"getBestSegments";3488;0,20303800702095032;0,054334489107131956
"or";3489;0,006902002096176148;0,02448949933052063
"and";3489;0,006958495378494262;0,02416349470615387
"getBestSegments";3489;0,2012794929742813;0,05621500372886658
"or";3490;0,005328494906425476;0,02438099801540375
"and";3490;0,006756998896598816;0,022524005770683288
"getBestSegments";3490;0,20820250153541564;0,05374949812889099
"or";3491;0,005289996862411499;0,02426850616931915
"and";3491;0,006751999258995056;0,022228001356124877
"getBestSegments";3491;0,21031099438667297;0,05350998342037201
"or";3492;0,005423500537872315;0,024196499586105348
"and";3492;0,006818500161170959;0,023756997585296633
"getBestSegments";3492;0,20579497992992402;0,05744600534439087
"or";3493;0,007034997344017029;0,024663997292518617
"and";3493;0,0072045052051544186;0,02445399761199951
"getBestSegments";3493;0,2086494880914688;0,05725452601909638
"or";3494;0,005430497527122498;0,02458349883556366
"and";3494;0,007036495804786682;0,024095503091812135
"getBestSegments";3494;0,21316198408603668;0,052965010404586794
"or";3495;0,005457996726036072;0,02458249807357788
"and";3495;0,0070759993791580204;0,022619500160217285
"getBestSegments";3495;0,2088685005903244;0,05474500060081482
"or";3496;0,005476500391960144;0,024746499061584472
"and";3496;0,0066699981689453125;0,026968504786491394
"getBestSegments";3496;0,21221947252750398;0,054695506691932676
"or";3497;0,005382997989654541;0,026842001080513
"and";3497;0,0070684939622879025;0,022430508732795715
"getBestSegments";3497;0,20876250684261322;0,053267486095428467
"or";3498;0,0054374998807907105;0,026396499276161195
"and";3498;0,005542502403259277;0,02700599789619446
"getBestSegments";3498;0,20908649504184723;0,053120014667510984
"or";3499;0,005486502051353454;0,02608549952507019
"and";3499;0,005477001667022705;0,025393993854522706
"getBestSegments";3499;0,20838750541210174;0,056761505603790285
"or";3500;0,005452505350112915;0,026001501083374023
"and";3500;0,008049997687339782;0,023977999687194825
"getBestSegments";3500;0,20890849590301513;0,05638548731803894
"or";3501;0,00671050488948822;0,024741995930671692
"and";3501;0,0054459995031356815;0,02280899405479431
"getBestSegments";3501;0,21439700543880463;0,05275648295879364
"or";3502;0,005572502613067627;0,02651699662208557
"and";3502;0,008333001136779785;0,024096996188163758
"getBestSegments";3502;0,2092614996433258;0,051742997765541074
"or";3503;0,00548000156879425;0,02604449987411499
"and";3503;0,0054535001516342165;0,02402500033378601
"getBestSegments";3503;0,20954651474952699;0,05474299490451813
"or";3504;0,0054324990510940556;0,02438549876213074
"and";3504;0,008190498352050782;0,022546998858451843
"getBestSegments";3504;0,21170800149440766;0,05368701159954071
"or";3505;0,005703495740890503;0,024694501161575316
"and";3505;0,005576002597808838;0,02613599956035614
"getBestSegments";3505;0,20850050687789917;0,050529004335403443
"or";3506;0,005477004051208496;0,024156497716903688
"and";3506;0,008394495844841003;0,02219550549983978
"getBestSegments";3506;0,20400748729705812;0,05645401895046234
"or";3507;0,005518995523452759;0,027862499952316284
"and";3507;0,005375000834465027;0,024081999659538268
"getBestSegments";3507;0,21191999077796936;0,05422200739383697
"or";3508;0,005474495887756348;0,026162508130073547
"and";3508;0,005451505184173584;0,026970000863075258
"getBestSegments";3508;0,20562200307846068;0,05827298879623413
"or";3509;0,005478000640869141;0,027398496866226196
"and";3509;0,006972001194953919;0,02555799901485443
"getBestSegments";3509;0,21169799506664277;0,05256301283836365
"or";3510;0,0054715067148208615;0,025692495107650756
"and";3510;0,0068139988183975216;0,023912007212638853
"getBestSegments";3510;0,2065324991941452;0,05701349318027496
"or";3511;0,005383493900299072;0,024379501342773436
"and";3511;0,005328997373580933;0,02709449887275696
"getBestSegments";3511;0,2086835038661957;0,054721489548683167
"or";3512;0,005478503108024597;0,02605000138282776
"and";3512;0,005325998663902282;0,02396999955177307
"getBestSegments";3512;0,208646479845047;0,053716512322425844
"or";3513;0,007350502610206604;0,027161498069763184
"and";3513;0,005401492714881897;0,02666850745677948
"getBestSegments";3513;0,21383550703525545;0,0526915043592453
"or";3514;0,005430001020431519;0,025931997895240783
"and";3514;0,007287495136260987;0,025661001801490783
"getBestSegments";3514;0,20812947809696197;0,053994521498680115
"or";3515;0,005353501439094544;0,024547499418258668
"and";3515;0,006964499354362488;0,02391550362110138
"getBestSegments";3515;0,20819999396800995;0,05403850257396698
"or";3516;0,005723996758460998;0,028778502345085145
"and";3516;0,007528000473976135;0,024264004826545716
"getBestSegments";3516;0,20615849316120147;0,05916900873184204
"or";3517;0,006770008206367493;0,024667503237724306
"and";3517;0,007945001125335693;0,025404497385025024
"getBestSegments";3517;0,2093750113248825;0,05522598922252655
"or";3518;0,005416989326477051;0,02588950276374817
"and";3518;0,005327001810073852;0,02466100633144379
"getBestSegments";3518;0,20870398461818696;0,054745507836341856
"or";3519;0,0055240076780319215;0,025221002697944642
"and";3519;0,010418497323989868;0,029396994709968566
"getBestSegments";3519;0,20740298926830292;0,05455849766731262
"or";3520;0,005520502924919128;0,024885993003845214
"and";3520;0,009049007296562194;0,025356995463371276
"getBestSegments";3520;0,2111774903535843;0,055931015610694884
"or";3521;0,007201004028320313;0,025287002325057983
"and";3521;0,006425498127937317;0,025167994499206543
"getBestSegments";3521;0,21754250884056092;0,05601499795913696
"or";3522;0,005562002658843994;0,026610003113746644
"and";3522;0,006715998649597168;0,024414001703262328
"getBestSegments";3522;0,21443850338459014;0,05456649124622345
"or";3523;0,005523995161056518;0,02795800507068634
"and";3523;0,008422998189926147;0,02725199282169342
"getBestSegments";3523;0,2133739948272705;0,05270950376987457
"or";3524;0,005513997077941895;0,02684549868106842
"and";3524;0,006914499998092651;0,025831995010375978
"getBestSegments";3524;0,21434199035167695;0,05413899064064026
"or";3525;0,005510002970695495;0,028888500332832336
"and";3525;0,006857500076293945;0,02852650046348572
"getBestSegments";3525;0,2078835153579712;0,05514597773551941
"or";3526;0,006904496550559997;0,026185495257377626
"and";3526;0,006637998819351196;0,02398250102996826
"getBestSegments";3526;0,2041484922170639;0,05242551147937775
"or";3527;0,005475010871887207;0,02802899241447449
"and";3527;0,006982003450393677;0,028751495480537414
"getBestSegments";3527;0,21388999462127686;0,054551504254341125
"or";3528;0,005521997213363648;0,02601300597190857
"and";3528;0,005399999618530274;0,026164000034332276
"getBestSegments";3528;0,21066299140453337;0,053668007254600525
"or";3529;0,005529997348785401;0,02642349898815155
"and";3529;0,008727501034736634;0,027212000489234923
"getBestSegments";3529;0,2058425062894821;0,05568299949169159
"or";3530;0,005427999496459961;0,026337504982948304
"and";3530;0,008079999685287475;0,02868299901485443
"getBestSegments";3530;0,20616600692272186;0,05337400257587433
"or";3531;0,008931500911712647;0,024884002804756163
"and";3531;0,010715500116348267;0,02435550034046173
"getBestSegments";3531;0,2071154910326004;0,054348000288009644
"or";3532;0,008163000345230103;0,027879001498222353
"and";3532;0,010915000438690186;0,02732550263404846
"getBestSegments";3532;0,20736847817897797;0,052844507098197935
"or";3533;0,005427503585815429;0,02897599697113037
"and";3533;0,00805650532245636;0,023844996094703676
"getBestSegments";3533;0,20333350956439972;0,053394008278846744
"or";3534;0,005393995046615601;0,029231507778167725
"and";3534;0,010196995735168458;0,025668497681617736
"getBestSegments";3534;0,20584499835968018;0,052311001420021055
